Molecule Name,∆LFQ,Std. Dev.,P-Value,Molecule Type
FIP1 (YJR093c),-0.408007,0.821882,0.444774386,PROTEIN
ARC35 (YNR035c),0.10506,0.206969,0.445117754,PROTEIN
APL6 (YGR261c),-0.141899,0.160527,0.445614359,PROTEIN
LGE1 (YPL055c),0.226913,0.361186,0.44598228,PROTEIN
YER134C (YER134c),0.292953,0.13222,0.446237889,PROTEIN
YMR102C (YMR102c),0.288111,0.291405,0.446391084,PROTEIN
MRPL7 (YDR237w),-0.413678,0.628329,0.446563962,PROTEIN
YPT1 (YFL038c),0.139492,0.100824,0.446906185,PROTEIN
BIM1 (YER016w),0.174044,0.298969,0.447375195,PROTEIN
RAD5 (YLR032w),0.322843,0.364607,0.447579036,PROTEIN
TRS130 (YMR218c),-0.804539,1.64181,0.44883019,PROTEIN
YKR070W (YKR070w),-0.118059,0.242908,0.449404042,PROTEIN
FCF2 (YLR051c),-0.270509,0.276622,0.449778489,PROTEIN
KIN28 (YDL108w),-0.150654,0.28596,0.449818302,PROTEIN
COP1 (YDL145c),0.0588604,0.119711,0.450276895,PROTEIN
LCP5 (YER127w),-0.15362,0.218563,0.450738927,PROTEIN
MHR1 (YDR296w),0.199491,0.408741,0.450795343,PROTEIN
ITC1 (YGL133w),-0.31469,0.648061,0.451039316,PROTEIN
CBP4 (YGR174c),0.224554,0.386976,0.451094092,PROTEIN
YCR051W (YCR051w),-0.101849,0.12759,0.45117976,PROTEIN
PHO2 (YDL106c),0.14616,0.0840756,0.451369091,PROTEIN
THO2 (YNL139c),-0.107446,0.149423,0.451411128,PROTEIN
MET3 (YJR010w),0.713041,1.36541,0.451686244,PROTEIN
TSC13 (YDL015c),-0.0998547,0.138976,0.452075716,PROTEIN
OST5 (YGL226c-a),0.371022,0.22474,0.452649435,PROTEIN
TAH18 (YPR048w),0.0923873,0.159777,0.45277606,PROTEIN
SDH3 (YKL141w),-0.183604,0.316883,0.453408229,PROTEIN
GCD11 (YER025w),-0.0854629,0.132694,0.453418945,PROTEIN
SPE3 (YPR069c),-0.131375,0.240582,0.453492539,PROTEIN
Unidentified metabolite. RT 19.9136 (R),-0.0748049,0.0865425,0.453623435,METABOLITE
DUS1 (YML080w),-0.182817,0.342166,0.45375022,PROTEIN
Alanine,0.171976,0.196081,0.454580287,METABOLITE
YLR118C (YLR118c),0.109458,0.179658,0.454775585,PROTEIN
CGR1 (YGL029w),-0.146772,0.16389,0.454815766,PROTEIN
PEX30 (YLR324w),0.0952346,0.193937,0.455171095,PROTEIN
SAC7 (YDR389w),0.186181,0.178819,0.455277204,PROTEIN
AHC2 (YCR082w),0.208303,0.348821,0.455328899,PROTEIN
CDC123 (YLR215c),0.252238,0.346578,0.45621815,PROTEIN
SIN3 (YOL004w),0.0769988,0.155403,0.456387214,PROTEIN
NUP60 (YAR002w),0.0482055,0.0306152,0.457104176,PROTEIN
TIP41 (YPR040w),0.188704,0.28341,0.457505234,PROTEIN
HOS3 (YPL116w),-0.136205,0.279112,0.45813311,PROTEIN
RDH54 (YBR073w),-0.319349,0.626898,0.458321736,PROTEIN
SPP41 (YDR464w),0.370804,0.341467,0.458838987,PROTEIN
DCD1 (YHR144c),-0.268437,0.558184,0.459522586,PROTEIN
SUI3 (YPL237w),-0.092001,0.0426021,0.45958786,PROTEIN
YGR125W (YGR125w),0.178828,0.20784,0.45997113,PROTEIN
YDJ1 (YNL064c),0.02996,0.0286373,0.460287799,PROTEIN
POR1 (YNL055C),-0.0639166,0.109635,0.461362281,PROTEIN
DAT1 (YML113w),-0.191228,0.309577,0.461393726,PROTEIN
TSR2 (YLR435w),-0.792785,1.46263,0.461775203,PROTEIN
BEM2 (YER155c),-0.0352094,0.0531464,0.461884654,PROTEIN
SRB7 (YDR308c),0.363777,0.667702,0.461948108,PROTEIN
RPD3 (YNL330c),-0.146348,0.306114,0.463296683,PROTEIN
YDR239C (YDR239c),-0.874759,1.24033,0.463395609,PROTEIN
YMR209C (YMR209c),-0.110165,0.0711429,0.464064587,PROTEIN
CFT1 (YDR301w),-0.449827,0.952929,0.464708954,PROTEIN
RPN13 (YLR421c),0.163068,0.17485,0.464911716,PROTEIN
POL3 (YDL102w),-0.151567,0.292339,0.465997912,PROTEIN
YKL091C (YKL091c),0.46801,0.33436,0.466023554,PROTEIN
Unidentified metabolite. RT 22.1387 (F),0.0932994,0.170649,0.467496108,METABOLITE
SAN1 (YDR143c),-0.0303324,0.0255195,0.467515178,PROTEIN
ZTA1 (YBR046c),0.154517,0.297388,0.469152755,PROTEIN
YJR142W (YJR142w),-0.23866,0.463983,0.469290279,PROTEIN
NOT5 (YPR072w),-0.135402,0.212019,0.46980361,PROTEIN
YCR016W (YCR016w),-0.0606031,0.128573,0.470540177,PROTEIN
Unidentified metabolite. RT 18.6426 (F),0.0261326,0.0406565,0.470991414,METABOLITE
PDS5 (YMR076c),0.09898,0.101325,0.471163681,PROTEIN
FOL3 (YMR113w),0.148488,0.302639,0.471500229,PROTEIN
YNL108C (YNL108c),-0.0581701,0.0781403,0.471939883,PROTEIN
IOC3 (YFR013w),-0.197043,0.326192,0.472065393,PROTEIN
RAS2 (YNL098C),0.0779006,0.154615,0.472091534,PROTEIN
TIP20 (YGL145w),-0.258548,0.345561,0.472270776,PROTEIN
PRI2 (YKL045w),-0.154887,0.295172,0.472649858,PROTEIN
KSS1 (YGR040w),-0.461831,0.452148,0.473853172,PROTEIN
ENO2 (YHR174W),-0.0565866,0.108015,0.474585189,PROTEIN
PDI1 (YCL043c),0.0795846,0.173991,0.474724605,PROTEIN
YLL032C (YLL032c),-0.122567,0.260614,0.474808967,PROTEIN
SSN2 (YDR443c),-0.655543,0.222096,0.47488956,PROTEIN
WWM1 (YFL010c),-0.0817734,0.123107,0.475147999,PROTEIN
ALD5 (YER073W),-0.0621558,0.125583,0.476387939,PROTEIN
IFH1 (YLR223c),0.415818,0.498046,0.476704754,PROTEIN
SEC5 (YDR166c),-0.102192,0.210743,0.477027692,PROTEIN
JAC1 (YGL018c),0.721969,0.875041,0.477039767,PROTEIN
LEA1 (YPL213w),-0.271966,0.497874,0.477485169,PROTEIN
CLU1 (YMR012w),0.0341991,0.0696946,0.477791442,PROTEIN
SUI2 (YJR007w),-0.0364117,0.0450349,0.478083448,PROTEIN
TAF5 (YBR198c),-0.0586053,0.117055,0.478115084,PROTEIN
SBE2 (YDR351w),0.4029,0.737168,0.478859159,PROTEIN
YLR126C (YLR126c),-0.143862,0.259134,0.479462492,PROTEIN
TRM12 (YML005w),-0.668847,1.03455,0.479779501,PROTEIN
VPS24 (YKL041w),0.172779,0.185019,0.479891071,PROTEIN
YPK3 (YBR028c),0.383769,0.397436,0.480490464,PROTEIN
ARF1 (YDL192W),0.102556,0.179765,0.480653304,PROTEIN
RKM3 (YBR030w),-0.341662,0.647956,0.480703664,PROTEIN
GPA2 (YER020w),0.108428,0.0969478,0.480893457,PROTEIN
QNS1 (YHR074w),-0.0883683,0.188487,0.48098465,PROTEIN
SRP72 (YPL210c),-0.0557553,0.116862,0.481637789,PROTEIN
PRO3 (YER023w),0.110867,0.224691,0.48174663,PROTEIN
BGL2 (YGR282c),0.249226,0.441372,0.482169722,PROTEIN
SEA4 (YBL104c),-0.189669,0.302689,0.482687937,PROTEIN
YNL050C (YNL050c),-0.342479,0.423171,0.482841618,PROTEIN
RPL32 (YBL092w),-0.109684,0.118602,0.482923619,PROTEIN
SDH1 (YKL148c),-0.263041,0.405724,0.483189539,PROTEIN
YOR223W (YOR223w),-0.465933,0.867592,0.483623828,PROTEIN
MAD1 (YGL086w),0.0692507,0.106374,0.483685483,PROTEIN
ISU2 (YOR226c),-0.192857,0.36569,0.484146455,PROTEIN
ARP4 (YJL081c),-0.0761363,0.0878291,0.484367867,PROTEIN
PKR1 (YMR123w),0.477174,0.772115,0.48440322,PROTEIN
RMD8 (YFR048w),1.57723,2.53406,0.484967893,PROTEIN
BRE1 (YDL074c),0.0655934,0.0703997,0.484981114,PROTEIN
UBX2 (YML013w),0.0959436,0.187126,0.485460018,PROTEIN
TFC7 (YOR110w),0.106874,0.239941,0.487068837,PROTEIN
SNF7 (YLR025w),-0.114289,0.115562,0.487765793,PROTEIN
Unidentified metabolite. RT 15.2272 (F),0.0355421,0.0646731,0.488098078,METABOLITE
WBP1 (YEL002c),-0.0746006,0.130623,0.488120919,PROTEIN
RFC1 (YOR217w),-0.0960847,0.217083,0.488217212,PROTEIN
RTT106 (YNL206c),0.138935,0.165462,0.489246773,PROTEIN
FKS1 (YLR342w),-0.035485,0.0746097,0.489591845,PROTEIN
YMR295C (YMR295c),-0.175743,0.1854,0.490113493,PROTEIN
HAM1 (YJR069c),-0.0742643,0.161609,0.490698986,PROTEIN
KIC1 (YHR102w),-0.705607,1.57963,0.490926066,PROTEIN
NOP10 (YHR072w-a),-0.133156,0.28605,0.490948051,PROTEIN
PRP19 (YLL036c),-0.129393,0.283821,0.491203253,PROTEIN
PHO4 (YFR034c),-0.477363,1.05792,0.49179779,PROTEIN
YJL068C (YJL068c),0.131525,0.300992,0.492450097,PROTEIN
Unidentified metabolite. RT 11.807 (F),-0.0770152,0.106576,0.492542357,METABOLITE
DSL1 (YNL258c),0.0829001,0.107133,0.49275093,PROTEIN
Unidentified metabolite. RT 19.7476 (R),-0.0403361,0.0758435,0.492774218,METABOLITE
PS(18:1/16:1),-0.0895967,0.0590733,0.493097696,LIPID
FKH2 (YNL068c),-0.112208,0.221855,0.493204817,PROTEIN
UIP3 (YAR027w),0.50283,0.248992,0.493425277,PROTEIN
CLC1 (YGR167w),0.141131,0.30261,0.493431976,PROTEIN
DPH5 (YLR172c),-0.0983727,0.212554,0.494126351,PROTEIN
CCT3 (YJL014w),0.0388507,0.0825298,0.494296781,PROTEIN
YDR333C (YDR333c),-0.211687,0.349182,0.495602519,PROTEIN
RPA14 (YDR156w),-0.103125,0.0890262,0.497358675,PROTEIN
PTC1 (YDL006w),-0.183001,0.352724,0.497547715,PROTEIN
PMT6 (YGR199w),-0.0787812,0.111604,0.49769801,PROTEIN
ALA1 (YOR335C),-0.0469531,0.0980304,0.498313744,PROTEIN
DFR1 (YOR236w),0.192048,0.375143,0.498629538,PROTEIN
LPA(16:1),0.614939,0.402709,0.498734242,LIPID
L-5-Oxoproline,-0.0390268,0.0845352,0.499358755,METABOLITE
ARC19 (YKL013c),-0.150731,0.338354,0.50182693,PROTEIN
ATX1 (YNL259c),0.131664,0.221423,0.502037022,PROTEIN
Unidentified metabolite. RT 19.1515 (F),0.0512038,0.105896,0.503799962,METABOLITE
Unidentified metabolite. RT 15.2676 (F),-0.0817171,0.104475,0.504203779,METABOLITE
TMA23 (YMR269w),-0.406956,0.889846,0.504209509,PROTEIN
RSA4 (YCR072c),-0.111514,0.213468,0.504815013,PROTEIN
MRPL38 (YKL170w),0.455916,0.470067,0.505277392,PROTEIN
Unidentified metabolite. RT 22.6555 (F),0.116041,0.232884,0.505695493,METABOLITE
IRA2 (YOL081w),-0.93857,2.21196,0.505727401,PROTEIN
VMA10 (YHR039c-a),0.0892688,0.156681,0.506150374,PROTEIN
LCB1 (YMR296c),0.0822712,0.144829,0.507192536,PROTEIN
YOL087C (YOL087c),-0.21687,0.345892,0.507362015,PROTEIN
CDC39 (YCR093W),0.0545158,0.126928,0.508819045,PROTEIN
KSH1 (YNL024c-a),-0.355235,0.684024,0.50964058,PROTEIN
HEM4 (YOR278w),0.121552,0.191631,0.50968834,PROTEIN
RPL37B (YDR500C),0.458385,1.09319,0.510520142,PROTEIN
STP22 (YCL008c),-0.252627,0.582644,0.510831432,PROTEIN
SPC19 (YDR201w),0.299222,0.651099,0.511302187,PROTEIN
SIL1 (YOL031c),-0.0692326,0.0691197,0.511619586,PROTEIN
MRPL11 (YDL202w),-0.13515,0.0993492,0.513276624,PROTEIN
PUS7 (YOR243c),-0.0597776,0.122361,0.514166116,PROTEIN
CRH1 (YGR189c),0.112274,0.270624,0.515048931,PROTEIN
YET3 (YDL072c),-0.114872,0.128517,0.51822346,PROTEIN
MYO1 (YHR023w),-0.0992674,0.231274,0.518544115,PROTEIN
GLO1 (YML004c),-0.0526334,0.106606,0.51885394,PROTEIN
UBP12 (YJL197w),-0.127326,0.109659,0.519298795,PROTEIN
MOT2 (YER068w),0.0890224,0.194581,0.519314965,PROTEIN
Unidentified metabolite. RT 16.1272 (F),-0.074541,0.127491,0.519681287,METABOLITE
CDC24 (YAL041w),-0.121381,0.176742,0.520067313,PROTEIN
MNN5 (YJL186w),-0.126419,0.305873,0.520661533,PROTEIN
YPI1 (YFR003c),0.0947028,0.0964421,0.521403898,PROTEIN
GLR1 (YPL091w),0.0703426,0.134794,0.521628786,PROTEIN
COG3 (YER157w),0.17136,0.333922,0.521789281,PROTEIN
DAM1 (YGR113w),0.225232,0.471746,0.521887441,PROTEIN
ORM2 (YLR350w),-0.937305,1.48161,0.522574059,PROTEIN
GOS1 (YHL031c),-0.0998019,0.172207,0.522718902,PROTEIN
Unidentified metabolite. RT 18.9457 (F),0.33496,0.795535,0.522942658,METABOLITE
GCN2 (YDR283c),0.286574,0.709452,0.523476278,PROTEIN
Unidentified metabolite. RT 14.3407 (R),-0.191931,0.364285,0.52369242,METABOLITE
Unidentified metabolite. RT 11.9426 (F),-0.212304,0.438873,0.52382405,METABOLITE
VTC1 (YER072W),-0.182444,0.429543,0.524435903,PROTEIN
ALR1 (YOL130w),-0.139457,0.344787,0.524844605,PROTEIN
CDC42 (YLR229c),-0.105041,0.106101,0.525548484,PROTEIN
SFH5 (YJL145w),-0.054031,0.0191178,0.526103726,PROTEIN
MIX17 (YMR002w),-0.154318,0.268953,0.526191227,PROTEIN
PAP2 (YOL115w),0.166408,0.188728,0.526260586,PROTEIN
MIC26 (YGR235c),-0.0941747,0.136765,0.526794249,PROTEIN
ERP1 (YAR002c-a),0.149124,0.320634,0.527803046,PROTEIN
GUK1 (YDR454C),-0.0567755,0.0941921,0.528033609,PROTEIN
RSC30 (YHR056c),-0.119306,0.280084,0.52812123,PROTEIN
TEA1 (YOR337w),-0.570017,1.36287,0.528158179,PROTEIN
UTP11 (YKL099C),-0.200321,0.247697,0.528801688,PROTEIN
YMR130W (YMR130w),-0.126522,0.268526,0.529164733,PROTEIN
VCX1 (YDL128w),-0.307664,0.694848,0.529256486,PROTEIN
MYO4 (YAL029c),0.0354588,0.0653834,0.52989133,PROTEIN
RXT2 (YBR095c),0.220952,0.274091,0.530958009,PROTEIN
Aminomalonic acid,-0.201134,0.4278,0.531347947,METABOLITE
CWH43 (YCR017c),-0.0796045,0.172314,0.531529478,PROTEIN
HFI1 (YPL254w),-0.501985,1.25181,0.532559662,PROTEIN
6-(Dimethylamino)purine,-0.0573451,0.0570936,0.533185787,METABOLITE
DET1 (YDR051c),-0.122793,0.237277,0.533432751,PROTEIN
GCS1 (YDL226c),0.0550415,0.124922,0.533499978,PROTEIN
DIM1 (YPL266w),-0.0490906,0.0685353,0.53373785,PROTEIN
BTS1 (YPL069c),0.180442,0.357725,0.533948879,PROTEIN
Phenylalanine,-0.0452435,0.0749209,0.53497257,METABOLITE
PPH21 (YDL134c),-0.10877,0.184853,0.535046751,PROTEIN
LCB5 (YLR260w),0.162547,0.198131,0.535109199,PROTEIN
ABF1 (YKL112W),0.116536,0.246355,0.53546271,PROTEIN
Unidentified metabolite. RT 17.1619 (F),0.551408,0.551455,0.535631629,METABOLITE
UBA4 (YHR111w),-0.0778056,0.169067,0.53697772,PROTEIN
TRP2 (YER090W),0.0674516,0.167305,0.53706731,PROTEIN
LSB1 (YGR136w),-0.104209,0.204105,0.537703199,PROTEIN
MTC1 (YJL123c),0.089587,0.0984308,0.538475325,PROTEIN
FMP41 (YNL168c),0.0857592,0.143142,0.538672748,PROTEIN
ERG20 (YJL167w),-0.0644689,0.0961457,0.538967258,PROTEIN
SWD1 (YAR003w),0.208995,0.509633,0.539082057,PROTEIN
CDC55 (YGL190c),0.0520337,0.0775297,0.53919718,PROTEIN
TRM13 (YOL125w),-0.0956015,0.236469,0.539816736,PROTEIN
SMY2 (YBR172c),0.085312,0.178793,0.540163325,PROTEIN
YCL012C (YCL012c),0.22623,0.261613,0.540436545,PROTEIN
RSM25 (YIL093c),0.149093,0.377815,0.54056028,PROTEIN
STE50 (YCL032w),-0.197565,0.113714,0.541041986,PROTEIN
YUH1 (YJR099w),-0.466651,1.20734,0.541044116,PROTEIN
YSA1 (YBR111c),-0.07713,0.181688,0.541125631,PROTEIN
ARC1 (YGL105w),-0.0570231,0.115924,0.541826602,PROTEIN
MRS6 (YOR370c),0.104536,0.155258,0.542977128,PROTEIN
HSP31 (YDR533c),0.0986317,0.203607,0.543612612,PROTEIN
EXG2 (YDR261c),0.0640778,0.151853,0.543635151,PROTEIN
SRP1 (YNL189w),-0.0647331,0.151431,0.54394622,PROTEIN
DFM1 (YDR411c),-0.142243,0.282981,0.544382701,PROTEIN
LCB4 (YOR171c),-0.0847023,0.179187,0.544756228,PROTEIN
MAK16 (YAL025c),-0.0972284,0.252254,0.545596269,PROTEIN
RPL43B;RPL43A (YJR094W-A;YPR043W),-0.0971417,0.157564,0.545825246,PROTEIN
SEC72 (YLR292C),0.100543,0.197739,0.546088304,PROTEIN
SKG6 (YHR149c),-0.10155,0.22375,0.548310854,PROTEIN
ERV41 (YML067c),0.142536,0.361701,0.548392817,PROTEIN
Unidentified metabolite. RT 16.4216 (F),-0.119366,0.265991,0.549049641,METABOLITE
YML079W (YML079w),0.0812935,0.21454,0.549578803,PROTEIN
CCT8 (YJL008c),0.023247,0.0455473,0.550693216,PROTEIN
CTK1 (YKL139w),0.231139,0.394494,0.550749244,PROTEIN
UFD4 (YKL010c),0.101655,0.25509,0.550793118,PROTEIN
POP2 (YNR052c),-0.176831,0.259278,0.550974424,PROTEIN
RIO2 (YNL207w),-0.082051,0.118486,0.551308056,PROTEIN
MRPS18 (YNL306w),-0.16272,0.162175,0.551574084,PROTEIN
RIF1 (YBR275c),0.129952,0.167929,0.551950172,PROTEIN
MMS2 (YGL087c),0.105709,0.131719,0.55251349,PROTEIN
SHE4 (YOR035c),0.158442,0.250788,0.55277774,PROTEIN
Unidentified metabolite. RT 18.9015 (F),0.0215865,0.0262122,0.553290946,METABOLITE
COT1 (YOR316c),0.117721,0.15176,0.553511739,PROTEIN
SUB1 (YMR039c),0.08754,0.200252,0.554406988,PROTEIN
JJJ1 (YNL227c),-0.345118,0.771647,0.554459251,PROTEIN
Unidentified metabolite. RT 24.072 (F),-0.447566,0.581092,0.554738454,METABOLITE
DUG2 (YBR281c),0.0704044,0.183431,0.555237093,PROTEIN
LPC(16:1),0.228566,0.0551526,0.556341667,LIPID
RFA2 (YNL312w),0.0931478,0.0749684,0.556674661,PROTEIN
Unidentified metabolite. RT 16.7498 (F),-0.0510087,0.122639,0.5573945,METABOLITE
AIM6 (YDL237w),-0.0951749,0.200169,0.557728105,PROTEIN
YGR117C (YGR117c),-0.0489129,0.132014,0.558071096,PROTEIN
Unidentified metabolite. RT 19.9257 (R),0.0865182,0.194025,0.559052662,METABOLITE
ALD4 (YOR374w),0.162661,0.442163,0.559264852,PROTEIN
ERG7 (YHR072W),-0.0531275,0.0278415,0.559594965,PROTEIN
TIM9 (YEL020w-a),0.122007,0.283538,0.559860234,PROTEIN
YPR114W (YPR114w),-0.254422,0.621351,0.560026603,PROTEIN
LSC1 (YOR142w),-0.0596339,0.150429,0.560028322,PROTEIN
MSH6 (YDR097c),0.0758805,0.172145,0.560135423,PROTEIN
PDB1 (YBR221c),0.133361,0.304866,0.560635092,PROTEIN
BEM3 (YPL115c),-0.0763089,0.165658,0.564128092,PROTEIN
SGV1 (YPR161c),0.0852195,0.0603709,0.564171278,PROTEIN
NHA1 (YLR138w),0.102383,0.168355,0.564678367,PROTEIN
URB2 (YJR041c),-0.113453,0.255631,0.565387715,PROTEIN
EBP2 (YKL172w),-0.0573167,0.146816,0.565439763,PROTEIN
YGR250C (YGR250c),-0.0684246,0.0532723,0.565928605,PROTEIN
WSC2 (YNL283c),0.0964683,0.0902429,0.566574242,PROTEIN
Unidentified metabolite. RT 16.3437 (F),-0.113361,0.14246,0.566618635,METABOLITE
PUP2 (YGR253c),0.116604,0.323116,0.566628288,PROTEIN
RDI1 (YDL135c),0.0527143,0.091232,0.567292941,PROTEIN
PLB1 (YMR008c),0.0703883,0.185879,0.56821082,PROTEIN
DOS2 (YDR068w),-0.0936538,0.228158,0.568842334,PROTEIN
RGP1 (YDR137w),-0.321799,0.627575,0.569229967,PROTEIN
Unidentified metabolite. RT 21.711 (R),0.115502,0.272981,0.569913417,METABOLITE
PAH1 (YMR165c),0.282603,0.491265,0.57065438,PROTEIN
THP3 (YPR045c),0.0832746,0.164782,0.570846317,PROTEIN
YMR027W (YMR027w),0.050757,0.102736,0.570901292,PROTEIN
SKG1 (YKR100c),0.335713,0.227336,0.571241781,PROTEIN
DCC1 (YCL016c),-0.462796,1.27147,0.572762513,PROTEIN
AIM10 (YER087w),1.16932,1.8191,0.573375013,PROTEIN
TFB2 (YPL122c),-0.121248,0.320769,0.573737658,PROTEIN
TPI1 (YDR050C),-0.0621289,0.119168,0.575001938,PROTEIN
DMQ6,-0.183931,0.457863,0.575027519,LIPID
Unidentified metabolite. RT 17.9412 (F),0.0865491,0.165958,0.575339094,METABOLITE
TRP1 (YDR007w),-0.386248,0.708354,0.575393969,PROTEIN
SWA2 (YDR320c),0.0588155,0.0972011,0.575492165,PROTEIN
DNF1 (YER166w),0.127834,0.235012,0.575682518,PROTEIN
TAH1 (YCR060w),0.107651,0.150537,0.577481594,PROTEIN
MRP7 (YNL005c),-0.201759,0.556324,0.577903087,PROTEIN
PHO91 (YNR013c),-0.189201,0.52785,0.577939264,PROTEIN
Succinic acid,-0.108863,0.285173,0.579405952,METABOLITE
FHL1 (YPR104c),-0.261338,0.495629,0.579844975,PROTEIN
DGK1 (YOR311c),-0.5054,0.78422,0.580383881,PROTEIN
Unidentified metabolite. RT 19.4234 (F),0.0794328,0.150014,0.581698486,METABOLITE
CPR1 (YDR155C),-0.0670339,0.183507,0.581871794,PROTEIN
SPP1 (YPL138c),0.205898,0.314975,0.582034447,PROTEIN
YMR31 (YFR049w),-0.212618,0.605744,0.582615443,PROTEIN
EFB1 (YAL003W),-0.0508182,0.137412,0.583015514,PROTEIN
RPS27B;RPS27A (YHR021C;YKL156W),-0.0615178,0.103603,0.583211816,PROTEIN
MED2 (YDL005c),0.189577,0.406874,0.584014887,PROTEIN
YAE1 (YJR067c),0.134214,0.296112,0.584512183,PROTEIN
PDE2 (YOR360c),0.168267,0.178292,0.585325975,PROTEIN
Myristic acid,0.451766,1.26258,0.585823743,METABOLITE
FAU1 (YER183c),0.512155,1.16352,0.586429747,PROTEIN
Unidentified metabolite. RT 11.4433 (R),-0.0736388,0.195711,0.586510844,METABOLITE
CCC1 (YLR220w),-0.211523,0.528585,0.586541317,PROTEIN
CEM1 (YER061C),-0.33251,0.95537,0.586943158,PROTEIN
Unidentified metabolite. RT 20.322 (F),0.184914,0.466516,0.588362454,METABOLITE
IRC5 (YFR038w),0.116748,0.298691,0.588783854,PROTEIN
YIM1 (YMR152w),0.158565,0.270308,0.58929286,PROTEIN
NUP188 (YML103c),-0.0516509,0.146119,0.589409132,PROTEIN
MRPL49 (YJL096w),-0.305307,0.278401,0.589441272,PROTEIN
Unidentified metabolite. RT 17.4082 (F),-0.207293,0.436855,0.590564722,METABOLITE
DUN1 (YDL101c),-0.0938401,0.0273246,0.591189112,PROTEIN
UBX3 (YDL091c),0.663777,1.42325,0.591269642,PROTEIN
AIM43 (YPL099c),-0.285977,0.429506,0.591998129,PROTEIN
IES2 (YNL215w),-0.166512,0.467912,0.593150495,PROTEIN
MNS1 (YJR131w),0.123752,0.25917,0.593163358,PROTEIN
YMR178W (YMR178w),-0.102613,0.272494,0.596058009,PROTEIN
NPL3 (YDR432w),-0.0720858,0.191949,0.596129235,PROTEIN
MSN2 (YMR037c),0.0729085,0.123745,0.596343225,PROTEIN
Unidentified metabolite. RT 20.1242 (R),0.0754721,0.200598,0.597309629,METABOLITE
SDS23 (YGL056c),-0.0520665,0.139397,0.597420456,PROTEIN
IRC6 (YFR043c),0.287393,0.454534,0.597619585,PROTEIN
Unidentified metabolite. RT 12.0453 (F),0.030662,0.0832892,0.597956794,METABOLITE
MED8 (YBR193C),-0.273622,0.776622,0.598140312,PROTEIN
SNA3 (YJL151c),0.131255,0.367684,0.598157093,PROTEIN
SKY1 (YMR216c),0.056956,0.14441,0.598635702,PROTEIN
CBP6 (YBR120c),0.253829,0.149938,0.598943358,PROTEIN
Serine,-0.0958979,0.204506,0.599179447,METABOLITE
STP3 (YLR375w),-1.95253,4.44413,0.600311331,PROTEIN
NAB3 (YPL190c),-0.0587884,0.170328,0.600925069,PROTEIN
LSB5 (YCL034w),-0.0914808,0.182275,0.601153205,PROTEIN
SLH1 (YGR271w),-0.170183,0.509547,0.601308338,PROTEIN
SEC17 (YBL050W),0.0676774,0.0956256,0.60136702,PROTEIN
CCR4 (YAL021C),0.0618002,0.182877,0.601433498,PROTEIN
RTC5 (YOR118w),0.0631458,0.108243,0.601647688,PROTEIN
MSC7 (YHR039c),-0.0703722,0.177348,0.60285167,PROTEIN
APD1 (YBR151w),0.109827,0.252655,0.603113531,PROTEIN
DCP1 (YOL149w),0.046858,0.118226,0.603179469,PROTEIN
AGE1 (YDR524c),0.363594,1.03791,0.603343688,PROTEIN
BNA1 (YJR025c),-0.0885662,0.131592,0.60350317,PROTEIN
RCK2 (YLR248W),-0.0373797,0.0606836,0.60380775,PROTEIN
CWC2 (YDL209c),0.0926606,0.217576,0.603954369,PROTEIN
PFK2 (YMR205C),0.0595295,0.137078,0.605150671,PROTEIN
HEM3 (YDL205c),0.0656567,0.15756,0.605786712,PROTEIN
YDR161W (YDR161w),-0.04922,0.109099,0.606044619,PROTEIN
ILV5 (YLR355c),-0.0599255,0.154894,0.606388502,PROTEIN
YMR099C (YMR099c),-0.0596296,0.0802124,0.606764795,PROTEIN
CWC25 (YNL245c),0.231558,0.687864,0.607512038,PROTEIN
Unidentified metabolite. RT 23.1014 (F),0.0975165,0.195811,0.607639509,METABOLITE
PAN5 (YHR063c),-0.0241457,0.0596997,0.607662803,PROTEIN
ADH1 (YOL086C),-0.0480713,0.100356,0.608989579,PROTEIN
SDT1 (YGL224c),0.0967859,0.243807,0.609070288,PROTEIN
MKC7 (YDR144c),-0.134979,0.20014,0.609538789,PROTEIN
SEC18 (YBR080c),0.0530214,0.141848,0.610487081,PROTEIN
DPB2 (YPR175w),-0.138353,0.391511,0.610699117,PROTEIN
HYP2 (YEL034W),-0.0457137,0.127196,0.612188999,PROTEIN
HRK1 (YOR267c),0.0507167,0.0992206,0.612707696,PROTEIN
GAA1 (YLR088w),-0.113007,0.356104,0.613368582,PROTEIN
BNI5 (YNL166c),-0.0774278,0.0160658,0.61376876,PROTEIN
YIF1 (YNL263c),-0.0515077,0.0828302,0.614594368,PROTEIN
RBK1 (YCR036w),-0.158546,0.402764,0.61534261,PROTEIN
GCN3 (YKR026c),0.0707485,0.174183,0.615453519,PROTEIN
ARC40 (YBR234c),0.0645278,0.195772,0.615824106,PROTEIN
YLR072W (YLR072w),0.143581,0.41676,0.61599184,PROTEIN
CRM1 (YGR218w),0.0352721,0.0790531,0.616156875,PROTEIN
THI20 (YOL055c),0.558565,1.31378,0.616386542,PROTEIN
SNU114 (YKL173w),0.0635496,0.180059,0.617429601,PROTEIN
PUP3 (YER094c),-0.0627506,0.162232,0.617497263,PROTEIN
YBR238C (YBR238c),-0.0733072,0.14714,0.61770112,PROTEIN
GPI17 (YDR434w),0.0488223,0.054368,0.618954369,PROTEIN
